"Product Group","Status","Compliance","Channel Polarity","Silicon Family","Package Name","Type","Gate Level","Wide SOA Mosfets","Configuration","OPN in older Technology","V(BR)DSS Min (V)","RDS(on) Max @ VGS = 10 V  (mΩ)","VGS Max (V)","Vgs(th) Max (V)","Id Max (A)","PD Max (W)","RDS(on) Max @ VGS = 2.5 V  (mΩ)","RDS(on) Max @ VGS = 4.5 V  (mΩ)","Qg Typ @ VGS = 4.5 V (nC)","Qg Typ @ VGS = 10 V (nC)","Ciss Typ (pF)","Qgd Typ @ VGS = 4.5 V (nC)","Qrr Typ (nC)","Coss Typ (pF)","Crss Typ (pF)","Package Type","MSL Type","MSL Temp (°C)","Reference Price",
"NDC7001C","Active","H Pb   ","Complementary, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","±60, ","N: 2000, P: 5000, ","±20, ","2.5, ","-0.34, ","0.096, ","-, ","N: 4000, P: 7500, ","-, ","1.6, ","20, ","N: 0.4, P: 0.3, ","N: 16, P: 11, ","N: 11, P: 13, ","N: 16, P: 11, ","TSOT-23-6 ","1 ","260 ","0.1452 ",
"NDC7002N","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","50, ","Q1: 2000, Q2: 2000, ","20, ","2.5, ","0.51, ","0.96, ","-, ","Q1: 4000, Q2: 4000, ","-, ","1, ","20, ","0.33, ","-, ","13, ","5, ","TSOT-23-6 ","1 ","260 ","0.1321 ",
"NDC7003P","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-60, ","Q1=Q2=5000, ","±20, ","-3.5, ","-0.34, ","0.96, ","-, ","Q1=Q2=7000, ","-, ","1.6, ","66, ","0.3, ","-, ","13, ","6, ","TSOT-23-6 ","1 ","260 ","0.086 ",
"NDS0605","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-60, ","5000, ","±20, ","-3, ","-0.18, ","0.36, ","-, ","7500, ","-, ","1.8, ","79, ","51, ","-, ","1130, ","380, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0476 ",
"NDS0610","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-60, ","10000, ","±20, ","-3.5, ","-0.12, ","40, ","-, ","20000, ","11, ","1.8, ","79, ","0.4, ","15, ","10, ","4, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0875 ",
"NDS331N","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","20, ","-, ","8, ","1, ","1.3, ","0.5, ","210, ","160, ","1.3, ","3.5, ","162, ","-, ","-, ","-, ","-, ","SOT-23-3 ","1 ","260 ","0.1315 ",
"NDS332P","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-20, ","-, ","8, ","-1, ","-1, ","0.5, ","410, ","300, ","2, ","3.7, ","195, ","-, ","-, ","-, ","-, ","SOT-23-3 ","1 ","260 ","0.1393 ",
"NDS352AP","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-30, ","300, ","20, ","-3, ","-0.9, ","0.5, ","-, ","500, ","3.5, ","2, ","135, ","-, ","-, ","-, ","-, ","SOT-23-3 ","1 ","260 ","0.1305 ",
"NDS355AN","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","30, ","85, ","20, ","2, ","1.7, ","43, ","-, ","125, ","3.4, ","3.5, ","195, ","-, ","-, ","-, ","-, ","SOT-23-3 ","1 ","260 ","0.1619 ",
"NDS7002A","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOT-23, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","60, ","2000, ","±20, ","2.5, ","0.28, ","96, ","-, ","3000, ","40, ","0.6, ","20, ","-, ","-, ","11, ","4, ","SOT-23 (TO-236) 2.90x1.30x1.00, 1.90P ","1 ","260 ","0.0435 ",
"NDS9407","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-60, ","150, ","±20, ","-3, ","-3, ","50, ","-, ","240, ","-, ","16, ","732, ","3.3, ","-, ","86, ","38, ","SOIC-8 ","1 ","260 ","0.2703 ",
"NDS9945","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","60, ","Q1: 100.0, Q2: 100.0, ","±20, ","3, ","3.5, ","49, ","-, ","Q1: 200.0, Q2: 200.0, ","-, ","12.9, ","345, ","3.2, ","-, ","110, ","25, ","SOIC-8 ","1 ","260 ","0.8122 ",
"NDS9948","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-60, ","Q1=Q2=250, ","±20, ","-3, ","-2.3, ","60, ","-, ","Q1=Q2=500, ","-, ","9, ","394, ","1.7, ","-, ","53, ","23, ","SOIC-8 ","1 ","260 ","0.2539 ",
"NDT014","Active"," Pb   ","N-Channel, ","PowerTrench® T1, ","SC-4, ","Small Signal, ","Standard, ","0, ","NA, ","0, ","60, ","200, ","±20, ","4, ","2.7, ","43, ","-, ","-, ","-, ","5, ","155, ","2, ","-, ","60, ","15, ","SOT-223-4 / TO-261-4 ","1 ","260 ","0.3953 ",
"NDT014L","Active"," Pb   ","N-Channel, ","PowerTrench® T1, ","SC-4, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","60, ","160, ","±20, ","3, ","2.8, ","115, ","-, ","200, ","-, ","3.6, ","155, ","1.4, ","-, ","70, ","27, ","SOT-223-4 / TO-261-4 ","1 ","260 ","0.3957 ",
"NDT2955","Active"," Pb   ","P-Channel, ","PowerTrench® T1, ","SC-4, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-60, ","300, ","±20, ","-4, ","-2.5, ","1, ","-, ","500, ","-, ","11, ","601, ","2.7, ","40, ","85, ","35, ","SOT-223-4 / TO-261-4 ","1 ","260 ","0.2448 ",
"NDT3055","Active"," Pb   ","N-Channel, ","PowerTrench® T1, ","SC-4, ","Small Signal, ","Standard, ","0, ","NA, ","0, ","60, ","100, ","±20, ","4, ","4, ","72, ","-, ","-, ","-, ","9, ","250, ","2.6, ","-, ","100, ","30, ","SOT-223-4 / TO-261-4 ","1 ","260 ","0.3937 ",
"NDT3055L","Active"," Pb   ","N-Channel, ","PowerTrench® T1, ","SC-4, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","60, ","100, ","±20, ","2, ","4, ","3, ","-, ","120, ","-, ","13, ","345, ","3.2, ","-, ","110, ","30, ","SOT-223-4 / TO-261-4 ","1 ","260 ","0.4248 ",
"NDT451AN","Active"," Pb   ","N-Channel, ","PowerTrench® T1, ","SC-4, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","30, ","35, ","20, ","3, ","7.2, ","3, ","-, ","50, ","-, ","19, ","720, ","-, ","-, ","-, ","-, ","SOT-223-4 / TO-261-4 ","1 ","260 ","0.4368 ",
"NDT452AP","Active"," Pb   ","P-Channel, ","PowerTrench® T1, ","SC-4, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-30, ","65, ","20, ","-3, ","-5, ","3, ","-, ","100, ","-, ","22, ","690, ","-, ","-, ","-, ","-, ","SOT-223-4 / TO-261-4 ","1 ","260 ","0.3637 ",
"NDT456P","Active"," Pb   ","P-Channel, ","PowerTrench® T1, ","SC-4, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-30, ","30, ","20, ","-3, ","-7.5, ","3, ","-, ","45, ","-, ","47, ","1440, ","-, ","-, ","-, ","-, ","SOT-223-4 / TO-261-4 ","1 ","260 ","0.5504 ",
"NTA4001NT1G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-3, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","20, ","-, ","10, ","1.5, ","0.3, ","0.301, ","3500, ","3000, ","1.82, ","-, ","11.5, ","-, ","-, ","10, ","3.5, ","SC-75-3 ","1 ","260 ","0.0288 ",
"NTA4151PT1G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SC-3, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-20, ","~NA~, ","6, ","~NA~, ","0.8, ","0.301, ","350, ","260, ","~NA~, ","2.1, ","156, ","0.5, ","-, ","28, ","18, ","SC-75-3 ","1 ","260 ","0.0511 ",
"NTA4153NT1G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-3, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","20, ","-, ","6, ","1.1, ","0.9, ","0.3, ","275, ","230, ","-, ","1.82, ","110, ","-, ","-, ","16, ","12, ","SC-75-3 ","1 ","260 ","0.032 ",
"NTA7002NT1G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-3, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","30, ","-, ","10, ","1.5, ","0.2, ","0.3, ","7500, ","7000, ","-, ","-, ","11.5, ","-, ","-, ","10, ","3.5, ","SC-75-3 ","1 ","260 ","0.0341 ",
"NVA7002NT1G","Consult Sales Office","H Pb A P ","N-Channel, ","PowerTrench® T1, ","SC-3, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","30, ","-, ","10, ","1.5, ","0.2, ","0.3, ","7500, ","7000, ","-, ","-, ","11.5, ","-, ","-, ","10, ","3.5, ","SC-75-3 ","1 ","260 ","0.0 ",
"NTE4151PT1G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SC-3, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-20, ","-, ","6, "," -, ","0.8, ","0.301, ","350, ","260, ","-, ","2.1, ","156, ","0.5, ","-, ","28, ","18, ","SC-89-3 ","1 ","260 ","0.0824 ",
"NTE4153NT1G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-3, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","20, ","-, ","6, ","1.1, ","0.9, ","0.33, ","275, ","230, ","-, ","1.82, ","110, ","0.5, ","-, ","16, ","10, ","SC-89-3 ","1 ","260 ","0.0632 ",
"NTF2955T1G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SC-4, ","Small Signal, ","Standard, ","0, ","NA, ","0, ","-60, ","180, ","20, ","4, ","-2.6, ","2.3, ","-, ","-, ","7.6, ","14, ","492, ","5.2, ","0.139, ","165, ","50, ","SOT-223-4 / TO-261-4 ","1 ","260 ","0.4521 ",
"NTF3055-100T1G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-4, ","Small Signal, ","Standard, ","0, ","NA, ","0, ","60, ","110, ","20, ","4, ","3, ","2.1, ","-, ","-, ","-, ","11, ","324, ","-, ","40, ","25, ","110, ","SOT-223-4 / TO-261-4 ","1 ","260 ","0.3569 ",
"NTF3055L108T1G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-4, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","60, ","-, ","15, ","2, ","3, ","2.1, ","-, ","120, ","3.8, ","8, ","313, ","-, ","44, ","112, ","40, ","SOT-223-4 / TO-261-4 ","1 ","260 ","0.3016 ",
"NTF5P03T3G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SC-4, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-30, ","100, ","20, ","-3, ","-5.2, ","3.13, ","-, ","150, ","-, ","15, ","500, ","-, ","0.036, ","153, ","58, ","SOT-223-4 / TO-261-4 ","1 ","260 ","0.2516 ",
"NTF6P02T3G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SC-4, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-20, ","-, ","8, ","-1, ","-10, ","1.6, ","70, ","50, ","-, ","15, ","900, ","6, ","0.036, ","350, ","90, ","SOT-223-4 / TO-261-4 ","1 ","260 ","0.2777 ",
"NTGD3148NT1G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","20, ","-, ","12, ","1.5, ","3, ","1, ","Q1=Q2=100, ","Q1=Q2=70, ","-, ","3.8, ","300, ","1.1, ","2.5, ","73, ","44, ","TSOP-6 ","1 ","260 ","0.1596 ",
"NTGD4167CT1G","Active","H Pb   ","Complementary, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","±30, ","-, ","12, ","1.5, ","2.6, ","0.9, ","N: 125, P: 300, ","N:90 , P: 170, ","13.2, ","3.7, ","295, ","0.8, ","3, ","48, ","27, ","TSOP-6 ","1 ","260 ","0.1648 ",
"NTGS3441T1G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-20, ","-, ","8, ","-1.5, ","-1, ","1, ","135, ","90, ","8, ","6.2, ","480, ","2.5, ","-, ","265, ","100, ","TSOP-6 ","1 ","260 ","0.1409 ",
"NTGS3443T1G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-20, ","-, ","12, ","1.5, ","4.4, ","1, ","100, ","65, ","-, ","7.5, ","565, ","2.9, ","-, ","320, ","120, ","TSOP-6 ","1 ","260 ","0.1548 ",
"NTGS3446T1G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","20, ","-, ","12, ","1.2, ","5.1, ","1, ","55, ","45, ","-, ","8, ","510, ","2, ","0.01, ","200, ","60, ","TSOP-6 ","1 ","260 ","0.1543 ",
"NTGS3455T1G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-30, ","100, ","20, ","-3, ","-3.5, ","1, ","-, ","170, ","6, ","9, ","480, ","2, ","-, ","220, ","60, ","TSOP-6 ","1 ","260 ","0.1533 ",
"NTGS4111PT1G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-30, ","38, ","20, ","3, ","-3.7, ","0.63, ","-, ","68, ","-, ","15.25, ","750, ","3.4, ","8, ","140, ","105, ","TSOP-6 ","1 ","260 ","0.1629 ",
"NTGS4141NT1G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","30, ","21.5, ","20, ","3, ","5, ","1, ","-, ","30, ","-, ","12, ","560, ","3, ","8, ","115, ","75, ","TSOP-6 ","1 ","260 ","0.1401 ",
"NTGS5120PT1G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-60, ","111, ","20, ","3, ","2.5, ","1.1, ","-, ","142, ","4, ","18.1, ","942, ","3.6, ","15.1, ","72, ","48, ","TSOP-6 ","1 ","260 ","0.1481 ",
"NTHD3100CT1G","Active","H Pb   ","Complementary, ","PowerTrench® T1, ","CHIPFET-8, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","±20, ","-, ","12, ","1.5, ","2.9, ","1.1, ","N:77.0, P: 85.0, ","N:85, P: 64, ","7.9, ","7.4, ","N: 165, P: 680, ","0.7, ","6, ","80, ","25, ","ChipFET-8 ","1 ","260 ","0.3973 ",
"NTHD4102PT1G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","CHIPFET-8, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-20, ","-, ","8, ","1.5, ","2.9, ","1.1, ","Q1=Q2=84, ","Q1=Q2=64, ","2.6, ","7.6, ","750, ","2.6, ","0.01, ","100, ","45, ","ChipFET-8 ","1 ","260 ","0.3971 ",
"NTHS4101PT1G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","CHIPFET-8, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-20, ","-, ","8, ","1.5, ","4.8, ","1.3, ","30, ","21, ","-, ","25, ","2100, ","7, ","-, ","290, ","200, ","ChipFET-8 ","1 ","260 ","0.4133 ",
"NTJD1155LT1G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-8, ","-, ","8, ","1, ","1.3, ","0.4, ","170, ","130, ","1.3, ","-, ","NA, ","-, ","-, ","-, ","-, ","SC-88-6 / SC-70-6 / SOT-363-6 ","1 ","260 ","0.0624 ",
"NTJD1155LT2G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Standard, ","0, ","NA, ","0, ","-8, ","-, ","-, ","-, ","-1.3, ","-, ","-, ","-, ","-, ","-, ","NA, ","-, ","-, ","-, ","-, ","SC-88-6 / SC-70-6 / SOT-363-6 ","1 ","260 ","0.0624 ",
"NTJD4001NT1G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","30, ","-, ","20, ","1.5, ","0.25, ","0.272, ","Q1=Q2=2500, ","Q1=Q2=1500, ","0.9, ","-, ","20, ","0.2, ","-, ","19, ","7.25, ","SC-88-6 / SC-70-6 / SOT-363-6 ","1 ","260 ","0.0651 ",
"NTJD4105CT2G","Active","H Pb   ","Complementary, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-, ","-, ","12, ","1.5, ","0.63, ","0.27, ","N:445.0 , P:460.0, ","N: 375.0, P: 300, ","0.9, ","1.3, ","N(20V):33, P(-8V): 160, ","0.4, ","-, ","13, ","2.8, ","SC-88-6 / SC-70-6 / SOT-363-6 ","1 ","260 ","0.0581 ",
"NTJD4105CT1G","Active","H Pb   ","Complementary, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-, ","-, ","12, ","1.5, ","0.63, ","0.27, ","N:445.0 , P:460.0, ","N: 375.0, P: 300, ","0.9, ","1.3, ","N(20V):33, P(-8V): 160, ","0.4, ","-, ","13, ","2.8, ","SC-88-6 / SC-70-6 / SOT-363-6 ","1 ","260 ","0.0581 ",
"NTJD4152PT1G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-20, ","-, ","12, "," -, ","-0.88, ","0.272, ","Q1=Q2=345, ","Q1=Q2=215, ","1.3, ","2.2, ","155, ","0.65, ","-, ","25, ","18, ","SC-88-6 / SC-70-6 / SOT-363-6 ","1 ","260 ","0.0608 ",
"NTJD4158CT1G","Active","H Pb   ","Complementary, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","30, ","~NA~, ","20, ","1.5, ","0.25, ","0.27, ","2500, ","260, ","0.9, ","0.9, ","155, ","0.2, ","~NA~, ","19, ","7.25, ","SC-88-6 / SC-70-6 / SOT-363-6 ","1 ","260 ","0.0661 ",
"NTJD4401NT1G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","20, ","-, ","12, ","1.5, ","0.63, ","0.55, ","Q1=Q2=445, ","Q1=Q2=375, ","8.6, ","1.3, ","33, ","0.4, ","-, ","13, ","2.8, ","SC-88-6 / SC-70-6 / SOT-363-6 ","1 ","260 ","0.0721 ",
"NTJD5121NT2G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","60, ","Q1=Q2=1600, ","20, ","2.5, ","0.35, ","0.25, ","-, ","Q1=Q2=2500, ","10, ","0.9, ","26, ","0.28, ","-, ","4.4, ","2.5, ","SC-88-6 / SC-70-6 / SOT-363-6 ","1 ","260 ","0.06 ",
"NTJD5121NT1G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","60, ","Q1=Q2=1600, ","20, ","2.5, ","0.35, ","0.25, ","-, ","Q1=Q2=2500, ","10, ","0.9, ","26, ","0.28, ","-, ","4.4, ","2.5, ","SC-88-6 / SC-70-6 / SOT-363-6 ","1 ","260 ","0.0359 ",
"NTJS3151PT1G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-12, ","-, ","12, "," -, ","-2.7, ","0.625, ","67, ","45, ","0.75, ","8.6, ","850, ","2.2, ","-, ","170, ","110, ","SC-88-6 / SC-70-6 / SOT-363-6 ","1 ","260 ","0.1013 ",
"NTJS3151PT2G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-12, ","-, ","12, "," -, ","2.7, ","0.625, ","67, ","45, ","0.75, ","8.6, ","850, ","2.2, ","-, ","170, ","110, ","SC-88-6 / SC-70-6 / SOT-363-6 ","1 ","260 ","0.0976 ",
"NTJS3157NT1G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","20, ","-, ","8, ","1, ","3.2, ","1, ","70, ","60, ","2.1, ","6.9, ","500, ","1.8, ","5, ","75, ","60, ","SC-88-6 / SC-70-6 / SOT-363-6 ","1 ","260 ","0.1003 ",
"NTJS3157NT2G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","20, ","-, ","8, "," -, ","3.2, ","1, ","70, ","60, ","2.1, ","6.9, ","500, ","1.8, ","5, ","75, ","60, ","SC-88-6 / SC-70-6 / SOT-363-6 ","1 ","260 ","0.1091 ",
"NTJS4151PT1G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-20, ","-, ","12, ","1.2, ","-3.3, ","1, ","70, ","47, ","-, ","10, ","850, ","2.8, ","0.23, ","160, ","110, ","SC-88-6 / SC-70-6 / SOT-363-6 ","1 ","260 ","0.0889 ",
"NTJS4405NT1G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-6, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","25, ","-, ","8, ","1.5, ","1.2, ","0.63, ","400, ","350, ","-, ","0.75, ","49, ","0.2, ","-, ","22.4, ","8, ","SC-88-6 / SC-70-6 / SOT-363-6 ","1 ","260 ","0.0383 ",
"NTK3043NT5G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-3, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","20, ","-, ","10, ","1.3, ","0.285, ","0.44, ","4500, ","3800, ","-, ","-, ","11, ","-, ","3.7, ","8.3, ","2.7, ","SOT-723-3 ","1 ","260 ","0.0325 ",
"NTK3043NT1G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-3, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","20, ","-, ","10, ","1.3, ","0.285, ","0.44, ","4500, ","3800, ","-, ","-, ","11, ","-, ","3.7, ","8.3, ","2.7, ","SOT-723-3 ","1 ","260 ","0.0419 ",
"NTK3134NT5G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-3, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","20, ","-, ","8, ","1.2, ","0.89, ","0.45, ","450, ","350, ","-, ","-, ","79, ","-, ","3, ","13, ","9, ","SOT-723-3 ","1 ","260 ","0.032 ",
"NTK3134NT1G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-3, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","20, ","-, ","8, ","1.2, ","0.89, ","0.45, ","450, ","350, ","-, ","-, ","79, ","-, ","3, ","13, ","9, ","SOT-723-3 ","1 ","260 ","0.1167 ",
"NTK3134NT3G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SC-3, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","20, ","-, ","8, ","1.2, ","0.89, ","0.45, ","450, ","350, ","~NA~, ","-, ","79, ","-, ","3, ","13, ","9, ","SOT-723-3 ","1 ","260 ","0.0412 ",
"NTK3139PT1G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SC-3, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-20, ","-, ","6, ","1.2, ","-0.78, ","0.45, ","520, ","380, ","2.9, ","-, ","113, ","-, ","5, ","15, ","9, ","SOT-723-3 ","1 ","260 ","0.0752 ",
"NTK3139PT3G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SC-3, ","Small Signal, ","Logic, ","0, ","Single, ","0, ","-20, ","-, ","6, ","1.2, ","-0.78, ","0.45, ","520, ","380, ","2.9, ","-, ","113, ","-, ","5, ","15, ","9, ","SOT-723-3 ","1 ","260 ","0.0752 ",
"NTK3139PT5G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SC-3, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-20, ","-, ","6, ","1.2, ","-0.78, ","0.45, ","520, ","380, ","2.9, ","-, ","113, ","-, ","5, ","15, ","9, ","SOT-723-3 ","1 ","260 ","0.0325 ",
"NTMC083NP10M5L","Active","H Pb   ","Complementary, ","PowerTrench® T1, ","SOIC-8, ","Small Signal, ","Logic, ","0, ","Dual, ","0, ","±100, ","N:83, P:131, ","20, ","4, ","4.1, ","3.1, ","~NA~, ","N:118, ","3, ","5, ","222, ","1, ","11, ","55.4, ","2.6, ","SOIC-8 ","1 ","260 ","0.3487 ",
"NTMD3P03R2G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOIC-8N, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-30, ","Q1=Q2=85, ","20, ","-3, ","-3.05, ","0.73, ","-, ","Q1=Q2=125, ","12, ","16, ","520, ","4.5, ","0.03, ","170, ","70, ","SOIC-8 ","1 ","260 ","0.3964 ",
"NTMD4N03R2G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8N, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","30, ","Q1=Q2=60, ","20, ","3, ","4, ","2, ","-, ","Q1=Q2=80, ","-, ","8, ","285, ","-, ","8, ","95, ","35, ","SOIC-8 ","1 ","260 ","0.2667 ",
"NTMD6N02R2G","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","SOIC-8N, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","20, ","-, ","12, ","1.2, ","6, ","2, ","Q1=Q2=49, ","Q1=Q2=35, ","20, ","12, ","785, ","4, ","0.02, ","260, ","75, ","SOIC-8 ","1 ","260 ","0.2991 ",
"NTMD6P02R2G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOIC-8N, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-20, ","-, ","12, ","-1.2, ","-6, ","1.4, ","Q1=Q2=50, ","Q1=Q2=33, ","7.7, ","20, ","1380, ","8, ","0.04, ","515, ","250, ","SOIC-8 ","1 ","260 ","0.49 ",
"NTMS10P02R2G","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","SOIC-8N, ","Small Signal, ","Logic, ","0, ","NA, ","0, ","-20, ","-, ","12, ","-1.2, ","-10, ","0.6, ","20, ","14, ","12.2, ","48, ","3100, ","17, ","0.075, ","1100, ","475, ","SOIC-8 ","1 ","260 ","0.5876 ",
