"Product Group","Status","Compliance","Channel Polarity","Silicon Family","Package Name","Type","Gate Level","Wide SOA Mosfets","Configuration","OPN in older Technology","V(BR)DSS Min (V)","RDS(on) Max @ VGS = 10 V  (mΩ)","VGS Max (V)","Vgs(th) Max (V)","ID Max (A)","PD Max (W)","RDS(on) Max @ VGS = 2.5 V  (mΩ)","RDS(on) Max @ VGS = 4.5 V  (mΩ)","Qg Typ @ VGS = 4.5 V (nC)","Qg Typ @ VGS = 10 V (nC)","Ciss Typ (pF)","Qgd Typ @ VGS = 4.5 V (nC)","Qrr Typ (nC)","Coss Typ (pF)","Crss Typ (pF)","Package Type","MSL Type","MSL Temp (°C)","Reference Price",
"FQA24N60","Active"," Pb   ","N-Channel, ","PowerTrench® T1, ","TO-3PN, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","600, ","240, ","±30, ","5, ","23.5, ","310, ","-, ","-, ","-, ","110, ","4200, ","53, ","6200, ","550, ","56, ","TO-3P-3L ","NA ","0 ","4.4155 ",
"FQA8N100C","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-3PN, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","1000, ","1450, ","±30, ","5, ","8, ","225, ","-, ","-, ","-, ","53, ","2475, ","23, ","5200, ","195, ","16, ","TO-3P-3L ","NA ","0 ","2.7111 ",
"FQAF11N90C","Active"," Pb   ","N-Channel, ","PowerTrench® T1, ","TO-3PF, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","900, ","1100, ","±30, ","5, ","7, ","120, ","-, ","-, ","-, ","60, ","2530, ","25, ","17000, ","215, ","23, ","TO-3PF-3L ","NA ","0 ","2.4291 ",
"FQB4N80TM","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","D2PAK, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","800, ","3600, ","±30, ","5, ","3.9, ","130, ","-, ","-, ","-, ","19, ","680, ","9.1, ","3650, ","75, ","8.6, ","D2PAK-3 / TO-263-2 ","1 ","245 ","0.9821 ",
"FQB5N90TM","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","D2PAK, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","900, ","2300, ","±30, ","5, ","5.4, ","158, ","-, ","-, ","-, ","31, ","1200, ","15, ","5260, ","110, ","13, ","D2PAK-3 / TO-263-2 ","1 ","245 ","1.4604 ",
"FQB8N90CTM","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","D2PAK, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","900, ","1900, ","5, ","5, ","6.3, ","171, ","-, ","-, ","-, ","35, ","1600, ","14, ","5800, ","130, ","12, ","D2PAK-3 / TO-263-2 ","1 ","245 ","1.2626 ",
"FQD1N80TM","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","DPAK, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","800, ","20000, ","±30, ","5, ","1, ","45, ","-, ","-, ","-, ","5.5, ","150, ","3.3, ","600, ","20, ","2.7, ","DPAK-3 / TO-252-3 ","1 ","260 ","0.4 ",
"FQD2N100TM","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","DPAK, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","1000, ","9000, ","±30, ","5, ","1.6, ","50, ","-, ","-, ","-, ","12, ","400, ","6.5, ","2300, ","40, ","5, ","DPAK-3 / TO-252-3 ","1 ","260 ","0.6587 ",
"FQD2N60CTM","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","DPAK, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","600, ","4700, ","±30, ","4, ","1.9, ","44, ","-, ","-, ","-, ","8.5, ","180, ","4.1, ","1000, ","20, ","4.3, ","DPAK-3 / TO-252-3 ","1 ","260 ","0.3109 ",
"FQD2N90TM","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","DPAK, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","900, ","7200, ","±30, ","5, ","1.7, ","50, ","-, ","-, ","-, ","12, ","390, ","6.1, ","1600, ","45, ","5.5, ","DPAK-3 / TO-252-3 ","1 ","260 ","0.5548 ",
"FQD2P40TM","Active"," Pb   ","P-Channel, ","PowerTrench® T1, ","DPAK, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","-400, ","6500, ","±30, ","-5, ","-1.56, ","38, ","-, ","-, ","-, ","10, ","270, ","5.5, ","850, ","45, ","6.5, ","DPAK-3 / TO-252-3 ","1 ","260 ","0.3767 ",
"FQD3P50TM","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","DPAK, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","-500, ","4900, ","±30, ","-5, ","-2.1, ","50, ","-, ","-, ","-, ","18, ","510, ","9.2, ","1500, ","70, ","9.5, ","DPAK-3 / TO-252-3 ","1 ","260 ","0.5607 ",
"FQD5N60CTM","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","DPAK, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","600, ","2500, ","±30, ","4, ","2.8, ","49, ","-, ","-, ","-, ","15, ","515, ","6.6, ","2200, ","55, ","6.5, ","DPAK-3 / TO-252-3 ","1 ","260 ","0.4837 ",
"FQD6N40CTM","Active"," Pb   ","N-Channel, ","PowerTrench® T1, ","DPAK, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","400, ","1000, ","±30, ","4, ","4.5, ","48, ","-, ","-, ","-, ","16, ","480, ","8.2, ","1700, ","80, ","15, ","DPAK-3 / TO-252-3 ","1 ","260 ","0.5379 ",
"FQH8N100C","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","1000, ","1450, ","±30, ","5, ","8, ","225, ","-, ","-, ","-, ","53, ","2475, ","23, ","5200, ","195, ","16, ","TO-247-3 ","NA ","0 ","2.5577 ",
"FQP11N40C","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-220, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","400, ","530, ","±30, ","4, ","10.5, ","135, ","-, ","-, ","-, ","28, ","840, ","15, ","2400, ","250, ","85, ","TO-220-3 ","NA ","0 ","0.9608 ",
"FQP17N40","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-220, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","400, ","270, ","±30, ","5, ","16, ","170, ","-, ","-, ","-, ","45, ","1800, ","21.7, ","2500, ","270, ","30, ","TO-220-3 ","NA ","0 ","1.2528 ",
"FQP3P50","Active","H Pb   ","P-Channel, ","PowerTrench® T1, ","TO-220, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","-500, ","4900, ","±30, ","-5, ","-2.7, ","85, ","-, ","-, ","-, ","18, ","510, ","9.2, ","1500, ","70, ","9.5, ","TO-220-3 ","NA ","0 ","0.7198 ",
"FQP6N80C","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-220, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","800, ","2500, ","±30, ","5, ","5.5, ","158, ","-, ","-, ","-, ","21, ","1010, ","9, ","5400, ","90, ","8, ","TO-220-3 ","NA ","0 ","1.0416 ",
"FQP8N80C","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-220, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","800, ","1550, ","±30, ","5, ","8, ","178, ","-, ","-, ","-, ","35, ","1580, ","14, ","8200, ","135, ","13, ","TO-220-3 ","NA ","0 ","1.5178 ",
"FQP9N90C","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-220, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","900, ","1400, ","±30, ","5, ","8, ","205, ","-, ","-, ","-, ","45, ","2100, ","18, ","6500, ","175, ","14, ","TO-220-3 ","NA ","0 ","1.961 ",
"FQPF13N50CF","Active"," Pb   ","N-Channel, ","PowerTrench® T1, ","TO-220FP, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","500, ","540, ","±30, ","4, ","13, ","48, ","-, ","-, ","-, ","43, ","1580, ","18.5, ","350, ","180, ","20, ","TO-220-3 FullPak ","NA ","0 ","1.4597 ",
"FQPF2N80","Active"," Pb   ","N-Channel, ","PowerTrench® T1, ","TO-220FP, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","800, ","6300, ","±30, ","5, ","1.5, ","35, ","-, ","4, ","4, ","12, ","425, ","6, ","2000, ","45, ","5.5, ","TO-220-3 FullPak ","NA ","0 ","0.7582 ",
"FQPF3N80C","Active"," Pb   ","N-Channel, ","PowerTrench® T1, ","TO-220FP, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","800, ","4800, ","±30, ","5, ","3, ","39, ","-, ","-, ","-, ","13, ","543, ","5.8, ","4000, ","54, ","5.5, ","TO-220-3 FullPak ","NA ","0 ","0.8152 ",
"FQPF4N90C","Active"," Pb   ","N-Channel, ","PowerTrench® T1, ","TO-220FP, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","900, ","4200, ","±30, ","5, ","4, ","47, ","-, ","-, ","-, ","17, ","740, ","7.5, ","3500, ","65, ","5.6, ","TO-220-3 FullPak ","NA ","0 ","0.6884 ",
"FQPF9N90CT","Active"," Pb   ","N-Channel, ","PowerTrench® T1, ","TO-220FP, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","900, ","1400, ","±30, ","5, ","8, ","68, ","-, ","-, ","-, ","45, ","2100, ","18, ","6500, ","175, ","14, ","TO-220-3 FullPak ","NA ","0 ","2.0233 ",
"FQT1N80TF-WS","Active"," Pb   ","N-Channel, ","PowerTrench® T1, ","SC-4, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","800, ","20000, ","±30, ","5, ","0.2, ","2.1, ","-, ","-, ","-, ","5.5, ","150, ","3.3, ","600, ","20, ","2.7, ","SOT-223-4 / TO-261-4 ","1 ","260 ","0.3868 ",
"NTB082N65S3F","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","D2PAK, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","82, ","30, ","5, ","40, ","313, ","-, ","-, ","-, ","81, ","3410, ","32, ","410, ","70, ","-, ","D2PAK-3 / TO-263-2 ","1 ","245 ","4.0823 ",
"NTB095N65S3HF","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","D2PAK, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","95, ","30, ","5, ","36, ","272, ","-, ","-, ","-, ","70, ","-, ","-, ","-, ","-, ","-, ","D2PAK-3 / TO-263-2 ","1 ","245 ","3.0242 ",
"NTB110N65S3HF","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","D2PAK, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","110, ","30, ","5, ","30, ","240, ","-, ","-, ","-, ","62, ","-, ","-, ","-, ","-, ","-, ","D2PAK-3 / TO-263-2 ","1 ","245 ","2.7869 ",
"NTB150N65S3HF","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","D2PAK, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","150, ","30, ","5, ","24, ","192, ","-, ","-, ","-, ","43, ","-, ","-, ","-, ","-, ","-, ","D2PAK-3 / TO-263-2 ","1 ","245 ","2.1994 ",
"NTB190N65S3HF","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","D2PAK, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","190, ","30, ","5, ","20, ","169, ","-, ","-, ","-, ","35, ","-, ","-, ","286, ","-, ","-, ","D2PAK-3 / TO-263-2 ","1 ","245 ","1.9083 ",
"NTBL048N60S5H","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","Power 1012 (TOLL), ","High Voltage, ","Standard, ","0, ","Single, ","0, ","600, ","48, ","30, ","4.3, ","50, ","297, ","~NA~, ","~NA~, ","~NA~, ","93, ","5277, ","~NA~, ","8259, ","74.3, ","~NA~, ","H-PSOF8L 9.90x10.38x2.30, 1.20P ","1 ","260 ","0.0 ",
"NTBL050N65S3H","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","Power 1012 (TOLL), ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","50, ","±30, ","4, ","49, ","305, ","~NA~, ","~NA~, ","~NA~, ","98, ","4880, ","~NA~, ","8.8, ","70, ","~NA~, ","H-PSOF8L 9.90x10.38x2.30, 1.20P ","1 ","260 ","4.6753 ",
"NTBL061N60S5H","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","Power 1012 (TOLL), ","High Voltage, ","Standard, ","0, ","Single, ","0, ","600, ","61, ","30, ","4.3, ","41, ","250, ","~NA~, ","~NA~, ","~NA~, ","73.1, ","4156, ","18.5, ","7386, ","59.4, ","~NA~, ","H-PSOF8L 9.90x10.38x2.30, 1.20P ","1 ","260 ","0.0 ",
"NTBL070N65S3","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","Power 1012 (TOLL), ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","70, ","30, ","4.5, ","44, ","312, ","~NA~, ","~NA~, ","~NA~, ","82, ","3300, ","~NA~, ","9500, ","72.8, ","13, ","H-PSOF8L 9.90x10.38x2.30, 1.20P ","1 ","260 ","5.2592 ",
"NTBL080N60S5H","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","Power 1012 (TOLL), ","High Voltage, ","Standard, ","0, ","Single, ","0, ","600, ","80, ","30, ","4.3, ","32, ","208, ","~NA~, ","~NA~, ","~NA~, ","55.8, ","3127, ","14.3, ","6092, ","46, ","~NA~, ","H-PSOF8L 9.90x10.38x2.30, 1.20P ","1 ","260 ","0.0 ",
"NTBL082N65S3HF","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","Power 1012 (TOLL), ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","82, ","5, ","5, ","40, ","313, ","~NA~, ","~NA~, ","~NA~, ","79, ","3330, ","~NA~, ","434, ","70, ","10, ","H-PSOF8L 9.90x10.38x2.30, 1.20P ","1 ","260 ","3.9643 ",
"NTBL095N65S3H","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","Power 1012 (TOLL), ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","95, ","30, ","4, ","30, ","208, ","~NA~, ","~NA~, ","~NA~, ","58, ","2833, ","~NA~, ","5800, ","43, ","3, ","H-PSOF8L 9.90x10.38x2.30, 1.20P ","1 ","260 ","3.6418 ",
"NTBL100N60S5H","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","Power 1012 (TOLL), ","High Voltage, ","Standard, ","0, ","Single, ","0, ","600, ","100, ","30, ","4.3, ","27, ","179, ","~NA~, ","~NA~, ","~NA~, ","46.5, ","2616, ","~NA~, ","5323, ","39, ","~NA~, ","H-PSOF8L 9.90x10.38x2.30, 1.20P ","1 ","250 ","0.0 ",
"NTBL125N60S5H","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","Power 1012 (TOLL), ","High Voltage, ","Standard, ","0, ","Single, ","0, ","600, ","125, ","30, ","4.3, ","22, ","152, ","~NA~, ","~NA~, ","~NA~, ","37.1, ","2036, ","~NA~, ","4513, ","31.2, ","~NA~, ","H-PSOF8L 9.90x10.38x2.30, 1.20P ","1 ","260 ","0.0 ",
"NTBL150N60S5H","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","Power 1012 (TOLL), ","High Voltage, ","Standard, ","0, ","Single, ","0, ","600, ","150, ","30, ","4.3, ","19, ","133, ","~NA~, ","~NA~, ","~NA~, ","29.8, ","1713, ","~NA~, ","3999, ","26.8, ","~NA~, ","H-PSOF8L 9.90x10.38x2.30, 1.20P ","1 ","260 ","0.0 ",
"NTD250N65S3H","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-252-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","250, ","30, ","4, ","13, ","106, ","~NA~, ","~NA~, ","~NA~, ","24, ","1261, ","~NA~, ","2500, ","19, ","2, ","DPAK-3 / TO-252-3 ","1 ","260 ","1.1708 ",
"NTD280N60S5Z","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-252-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","600, ","280, ","20, ","4, ","13, ","89, ","~NA~, ","~NA~, ","~NA~, ","17.9, ","978, ","~NA~, ","2114, ","16.8, ","~NA~, ","DPAK-3 / TO-252-3 ","1 ","260 ","1.0401 ",
"NTD360N65S3H","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-252-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","360, ","30, ","4, ","10, ","83, ","~NA~, ","~NA~, ","~NA~, ","17.5, ","916, ","~NA~, ","1800, ","15, ","1.5, ","DPAK-3 / TO-252-3 ","1 ","260 ","0.9175 ",
"NTD360N80S3Z","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-252-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","800, ","360, ","±30, ","3.8, ","13, ","96, ","~NA~, ","~NA~, ","~NA~, ","25.3, ","1143, ","~NA~, ","3.2, ","18.1, ","~NA~, ","DPAK-3 / TO-252-3 ","1 ","260 ","1.179 ",
"NTD600N80S3Z","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-252-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","800, ","600, ","20, ","3.8, ","8, ","60, ","~NA~, ","~NA~, ","~NA~, ","15.5, ","725, ","~NA~, ","137, ","12, ","21, ","DPAK-3 / TO-252-3 ","1 ","260 ","0.8738 ",
"NTH027N65S3F-F155","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","27.4, ","30, ","5, ","75, ","595, ","-, ","6, ","6, ","259, ","7690, ","99, ","1014, ","200, ","-, ","TO-247-3 ","NA ","0 ","12.9812 ",
"NTH4L027N65S3F","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247-4, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","27.4, ","30, ","5, ","75, ","595, ","~NA~, ","~NA~, ","~NA~, ","259, ","7690, ","~NA~, ","1014, ","200, ","20, ","TO-247-4 ","NA ","0 ","12.9435 ",
"NTH4L040N65S3F","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247-4, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","40, ","30, ","5, ","65, ","446, ","~NA~, ","~NA~, ","~NA~, ","158, ","5940, ","~NA~, ","737, ","140, ","3.5, ","TO-247-4 ","NA ","0 ","9.1361 ",
"NTH4L067N65S3H","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247-4, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","67, ","30, ","4, ","40, ","266, ","~NA~, ","~NA~, ","~NA~, ","80, ","3750, ","~NA~, ","7800, ","60, ","1.5, ","TO-247-4 ","NA ","0 ","4.6758 ",
"NTH4LN019N65S3H","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247-4, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","19.3, ","30, ","4, ","75, ","625, ","~NA~, ","~NA~, ","~NA~, ","282, ","15993, ","~NA~, ","13200, ","188, ","13, ","TO-247 4-LEAD, THIN LEADS ","NA ","0 ","14.834 ",
"NTH4LN040N65S3H","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247-4, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","40, ","30, ","4, ","62, ","379, ","~NA~, ","~NA~, ","~NA~, ","132, ","6513, ","~NA~, ","11400, ","97, ","2.5, ","TO-247 4-LEAD, THIN LEADS ","NA ","0 ","7.0251 ",
"NTH4LN041N60S5H","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247-4, ","Power, ","Standard, ","0, ","Single, ","0, ","600, ","41, ","30, ","4.3, ","57, ","329, ","~NA~, ","~NA~, ","~NA~, ","110, ","6213, ","~NA~, ","9428, ","87.3, ","~NA~, ","TO-247 4-LEAD, THIN LEADS ","NA ","0 ","0.0 ",
"NTH4LN061N60S5H","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247-4, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","600, ","61, ","30, ","4.3, ","41, ","250, ","~NA~, ","~NA~, ","~NA~, ","74.2, ","4157, ","~NA~, ","7405, ","60.1, ","~NA~, ","TO-247 4-LEAD, THIN LEADS ","NA ","0 ","0.0 ",
"NTH4LN067N65S3H","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247-4, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","67, ","30, ","4, ","62, ","266, ","~NA~, ","~NA~, ","~NA~, ","80, ","3750, ","~NA~, ","7800, ","60, ","1.5, ","TO-247 4-LEAD, THIN LEADS ","NA ","0 ","4.3546 ",
"NTH4LN095N65S3H","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247-4, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","95, ","30, ","4, ","30, ","208, ","~NA~, ","~NA~, ","~NA~, ","58, ","2833, ","~NA~, ","5800, ","43, ","3.2, ","TO-247 4-LEAD, THIN LEADS ","NA ","0 ","3.8321 ",
"NTHL017N60S5H","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","600, ","17.9, ","30, ","4.3, ","75, ","625, ","~NA~, ","~NA~, ","~NA~, ","265, ","14200, ","~NA~, ","11780, ","191, ","~NA~, ","TO-247-3LD ","NA ","0 ","9.4835 ",
"NTHL019N60S5F","Active"," Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","600, ","19, ","30, ","4.8, ","75, ","568, ","~NA~, ","~NA~, ","~NA~, ","252, ","13400, ","~NA~, ","1686, ","190, ","15, ","TO-247-3LD ","NA ","0 ","9.9747 ",
"NTHL019N65S3H","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","19.3, ","30, ","4, ","75, ","625, ","~NA~, ","~NA~, ","~NA~, ","282, ","15993, ","~NA~, ","13200, ","188, ","13, ","TO-247-3LD ","NA ","0 ","14.504 ",
"NTHL027N65S3HF","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","27.4, ","30, ","5, ","75, ","595, ","-, ","-, ","-, ","225, ","-, ","-, ","-, ","-, ","-, ","TO-247-3LD ","NA ","0 ","12.1241 ",
"NTHL033N65S3HF","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","33, ","30, ","5, ","70, ","500, ","-, ","-, ","-, ","188, ","-, ","-, ","-, ","-, ","-, ","TO-247-3LD ","NA ","0 ","6.164 ",
"NTHL040N65S3F","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","40, ","30, ","5, ","65, ","446, ","-, ","-, ","-, ","158, ","5940, ","60, ","737, ","140, ","-, ","TO-247-3 ","NA ","0 ","8.6331 ",
"NTHL040N65S3HF","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","40, ","30, ","5, ","65, ","446, ","-, ","-, ","-, ","159, ","-, ","-, ","-, ","-, ","-, ","TO-247-3LD ","NA ","0 ","9.0482 ",
"NTHL041N60S5H","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","600, ","41, ","30, ","4.3, ","57, ","329, ","~NA~, ","~NA~, ","~NA~, ","108, ","5840, ","~NA~, ","9600, ","92, ","8.4, ","TO-247-3LD ","NA ","0 ","4.9233 ",
"NTHL050N65S3HF","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","50, ","30, ","5, ","58, ","378, ","-, ","-, ","-, ","125, ","-, ","-, ","688, ","-, ","-, ","TO-247-3LD ","NA ","0 ","7.3744 ",
"NTHL061N60S5H","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","600, ","61, ","30, ","4.3, ","41, ","250, ","~NA~, ","~NA~, ","~NA~, ","73.2, ","4156, ","~NA~, ","7532, ","59.9, ","~NA~, ","TO-247-3LD ","NA ","0 ","0.0 ",
"NTHL065N65S3F","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","65, ","30, ","5, ","46, ","337, ","-, ","-, ","-, ","98, ","4075, ","38, ","488, ","95, ","-, ","TO-247-3 ","NA ","0 ","5.7087 ",
"NTHL065N65S3HF","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","65, ","30, ","5, ","46, ","337, ","~NA~, ","~NA~, ","~NA~, ","98, ","4075, ","~NA~, ","488, ","95, ","5, ","TO-247-3LD ","NA ","0 ","5.8057 ",
"NTHL067N65S3H","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","67, ","±30, ","4, ","40, ","266, ","~NA~, ","~NA~, ","~NA~, ","80, ","3750, ","~NA~, ","7400, ","3750, ","1.3, ","TO-247-3LD ","NA ","0 ","4.3546 ",
"NTHL082N65S3F","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","82, ","30, ","5, ","40, ","313, ","-, ","-, ","-, ","81, ","3410, ","32, ","410, ","70, ","-, ","TO-247-3 ","NA ","0 ","4.7939 ",
"NTHL082N65S3HF","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","79, ","30, ","5, ","40, ","313, ","~NA~, ","~NA~, ","~NA~, ","81, ","3330, ","~NA~, ","434, ","70, ","10, ","TO-247-3LD ","NA ","0 ","4.3233 ",
"NTHL095N65S3H","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","95, ","30, ","4, ","30, ","208, ","~NA~, ","~NA~, ","~NA~, ","58, ","2833, ","~NA~, ","6300, ","43, ","3.2, ","TO-247-3LD ","NA ","0 ","3.5491 ",
"NTHL095N65S3HF","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","95, ","30, ","5, ","36, ","272, ","~NA~, ","~NA~, ","~NA~, ","66, ","2930, ","~NA~, ","414, ","61, ","8, ","TO-247-3LD ","NA ","0 ","3.7454 ",
"NTHL099N60S5","Active"," Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","600, ","99, ","4, ","4, ","33, ","184, ","~NA~, ","~NA~, ","~NA~, ","48, ","2500, ","~NA~, ","4600, ","41, ","4, ","TO-247-3LD ","NA ","0 ","2.9255 ",
"NTHL110N65S3F","Active","H Pb   ","N-Channel, ","PowerTrench® T1, ","TO-247-3, ","High Voltage, ","Standard, ","0, ","Single, ","0, ","650, ","110, ","30, ","5, ","30, ","240, ","-, ","-, ","-, ","58, ","2560, ","23, ","94, ","50, ","-, ","TO-247-3 ","NA ","0 ","3.4996 ",
