Part Number,Datasheet,Stock Check,Status,Configuration,Technology,Type,Package,MSL,AEC-Q,VDS (V),VGS ±(V),ID Max. (A),VGS(th) Min. (V),VGS(th) Typ. (V),VGS(th) Max. (V),RDS(ON) @ 10V Typ. (mΩ),RDS(ON) @ 10V Max. (mΩ),RDS(ON) @ 4.5V Typ. (mΩ),RDS(ON) @ 4.5V Max. (mΩ),Qg (nC) @ 10V,Qg (nC) @ 4.5V,Qgs (nC),Qgd (nC),Ciss (pF),Coss (pF),Crss (pF),TJ Max. (°C),RoHS Compliant,Halogen-Free Standard,Solderability Standard,Terminal Finish,Product Weight(g),Flammability Rating
TSM250NB06LDCR,https://services.taiwansemi.com/storage/resources/datasheet/TSM250NB06LDCR_A2001.pdf,https://www.taiwansemi.com/en/stock-check/TSM250NB06LDCR/,Active,Dual,Trench,N-Channel,PDFN56 Dual,1.0,No,60,20,29.0,1.0,1.8,2.5,19.0,25.0,23.0,28.0,23.0,12.0,4.0,5.0,1314.0,91.0,26.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.0866,UL 94 V-0
TSM280NB06LCR,https://services.taiwansemi.com/storage/resources/datasheet/TSM280NB06LCR_B1804.pdf,https://www.taiwansemi.com/en/stock-check/TSM280NB06LCR/,Active,Single,Trench,N-Channel,PDFN56,1.0,No,60,20,28.0,1.0,2.0,2.5,24.0,28.0,32.0,39.0,18.0,9.0,3.0,4.0,969.0,71.0,24.0,175,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.09697,UL 94 V-0
TSM2N7002KCU,https://services.taiwansemi.com/storage/resources/datasheet/TSM2N7002KCU_A2007.pdf,https://www.taiwansemi.com/en/stock-check/TSM2N7002KCU/,Obsolete,Single,Trench,N-Channel,SOT-323,1.0,No,60,20,0.24,1.0,1.4,2.5,1500.0,2500.0,1600.0,3000.0,,0.91,0.33,0.32,30.0,15.0,6.0,150,Yes,IEC 61249-2-21,J-STD-002,Matte Tin,0.005555,UL 94 V-0
TSM2N7002KCX,https://services.taiwansemi.com/storage/resources/datasheet/TSM2N7002K_I2010.pdf,https://www.taiwansemi.com/en/stock-check/TSM2N7002KCX/,Obsolete,Single,Trench,N-Channel,SOT-23,3.0,No,60,20,0.3,1.0,1.5,2.5,1200.0,2000.0,2000.0,4000.0,,0.4,,,30.0,6.0,2.5,150,Yes,IEC 61249-2-21,J-STD-002,Matte Tin,0.0134,UL 94 V-0
TSM2N7002KDCU6,https://services.taiwansemi.com/storage/resources/datasheet/TSM2N7002KDCU6_A2007.pdf,https://www.taiwansemi.com/en/stock-check/TSM2N7002KDCU6/,Obsolete,Dual,Trench,N-Channel,SOT-363,1.0,No,60,20,0.22,1.0,1.4,2.5,1500.0,2500.0,1600.0,3000.0,,0.91,0.33,0.32,30.0,15.0,6.0,150,Yes,IEC 61249-2-21,J-STD-002,Matte Tin,0.008663,UL 94 V-0
TSM2NB60CH,https://services.taiwansemi.com/storage/resources/datasheet/TSM2NB60CH_A2208.pdf,https://www.taiwansemi.com/en/stock-check/TSM2NB60CH/,Active,Single,Planar,N-Channel,TO-251 (I-PAK),,No,600,30,2.3,2.5,2.9,4.5,3900.0,4400.0,,,9.9,,1.5,4.7,316.0,32.0,1.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.39851,UL 94 V-0
TSM2NB60CP,https://services.taiwansemi.com/storage/resources/datasheet/TSM2NB60CP_A2208.pdf,https://www.taiwansemi.com/en/stock-check/TSM2NB60CP/,Active,Single,Planar,N-Channel,TO-252 (D-PAK),3.0,No,600,30,2.3,2.5,2.9,4.5,3900.0,4400.0,,,9.9,,1.5,4.7,316.0,32.0,1.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.32661,UL 94 V-0
TSM300NB06CR,https://services.taiwansemi.com/storage/resources/datasheet/TSM300NB06CR_B1804.pdf,https://www.taiwansemi.com/en/stock-check/TSM300NB06CR/,Active,Single,Trench,N-Channel,PDFN56,1.0,No,60,20,27.0,2.5,3.4,4.5,25.0,30.0,,,18.0,,6.0,4.0,1110.0,71.0,19.0,175,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.09697,UL 94 V-0
TSM300NB06DCR,https://services.taiwansemi.com/storage/resources/datasheet/TSM300NB06DCR_A1908.pdf,https://www.taiwansemi.com/en/stock-check/TSM300NB06DCR/,Active,Dual,Trench,N-Channel,PDFN56 Dual,1.0,No,60,20,25.0,2.5,3.2,4.5,25.0,30.0,,,17.0,,6.0,4.0,1079.0,68.0,16.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.095769,UL 94 V-0
TSM300NB06LCV,https://services.taiwansemi.com/storage/resources/datasheet/TSM300NB06LCV_A2008.pdf,https://www.taiwansemi.com/en/stock-check/TSM300NB06LCV/,Active,Single,Trench,N-Channel,PDFN33,1.0,No,60,20,24.0,1.0,1.8,2.5,24.0,30.0,29.0,39.0,17.0,8.0,4.0,3.0,962.0,68.0,24.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.028,UL 94 V-0
TSM300NB06LDCR,https://services.taiwansemi.com/storage/resources/datasheet/TSM300NB06LDCR_A2004.pdf,https://www.taiwansemi.com/en/stock-check/TSM300NB06LDCR/,Active,Dual,Trench,N-Channel,PDFN56 Dual,1.0,No,60,20,24.0,1.2,1.7,2.5,25.0,30.0,29.0,39.0,17.0,9.0,3.0,4.0,966.0,69.0,22.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.0866,UL 94 V-0
TSM320N03CX,https://services.taiwansemi.com/storage/resources/datasheet/TSM320N03CX_C1811.pdf,https://www.taiwansemi.com/en/stock-check/TSM320N03CX/,Active,Single,Trench,N-Channel,SOT-23,1.0,No,30,12,5.5,0.4,0.75,0.9,,,27.0,32.0,,8.9,1.5,2.0,792.0,53.0,21.0,150,Yes,IEC 61249-2-21,J-STD-002,Matte Tin,0.012742,UL 94 V-0
TSM340N06CH,https://services.taiwansemi.com/storage/resources/datasheet/TSM340N06_D14.pdf,https://www.taiwansemi.com/en/stock-check/TSM340N06CH/,Active,Single,Trench,N-Channel,TO-251S (I-PAK SL),,No,60,20,25.0,1.2,1.7,2.5,28.0,34.0,33.0,40.0,16.6,,2.2,3.9,1180.0,68.0,45.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.33,UL 94 V-0
TSM340N06CP,https://services.taiwansemi.com/storage/resources/datasheet/TSM340N06_D14.pdf,https://www.taiwansemi.com/en/stock-check/TSM340N06CP/,Active,Single,Trench,N-Channel,TO-252 (D-PAK),3.0,No,60,20,25.0,1.2,1.7,2.5,28.0,34.0,33.0,40.0,16.6,,2.2,3.9,1180.0,68.0,45.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.32661,UL 94 V-0
TSM3446CX6,https://services.taiwansemi.com/storage/resources/datasheet/TSM3446_F2401.pdf,https://www.taiwansemi.com/en/stock-check/TSM3446CX6/,Active,Single,Trench,N-Channel,SOT-26,3.0,No,20,12,5.3,0.5,0.7,1.0,,,27.0,33.0,,12.5,0.72,4.3,700.0,125.0,110.0,150,Yes,IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM35N10CP,https://services.taiwansemi.com/storage/resources/datasheet/TSM35N10_C1807.pdf,https://www.taiwansemi.com/en/stock-check/TSM35N10CP/,Obsolete,Single,Trench,N-Channel,TO-252 (D-PAK),3.0,No,100,20,32.0,1.0,2.0,3.0,30.0,37.0,32.0,42.0,34.0,,6.0,9.0,1598.0,132.0,45.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.291531,UL 94 V-0
TSM4424CS,https://services.taiwansemi.com/storage/resources/datasheet/TSM4424_D15.pdf,https://www.taiwansemi.com/en/stock-check/TSM4424CS/,Obsolete,Single,Trench,N-Channel,SOP-8,3.0,No,20,8,8.0,,0.65,1.0,,,23.0,30.0,,11.2,1.4,2.2,500.0,300.0,140.0,150,Yes,IEC 61249-2-21,J-STD-002,Matte Tin,0.00955,UL 94 V-0
TSM4436CS,https://services.taiwansemi.com/storage/resources/datasheet/TSM4436_C2401.pdf,https://www.taiwansemi.com/en/stock-check/TSM4436CS/,Active,Single,Trench,N-Channel,SOP-8,3.0,No,60,20,8.0,1.0,1.6,3.0,29.0,36.0,33.0,43.0,,10.0,2.7,4.6,1216.0,59.0,42.0,150,Yes,IEC 61249-2-21,J-STD-002,Matte Tin,0.083,UL 94 V-0
TSM4800N15CX6,https://services.taiwansemi.com/storage/resources/datasheet/TSM4800N15CX6_B1811.pdf,https://www.taiwansemi.com/en/stock-check/TSM4800N15CX6/,Active,Single,Trench,N-Channel,SOT-26,1.0,No,150,20,1.4,2.0,2.9,3.5,392.0,480.0,,,8.0,,2.0,2.7,332.0,20.0,1.0,150,Yes,IEC 61249-2-21,J-STD-002,Matte Tin,0.015362,UL 94 V-0
TSM4806CS,https://services.taiwansemi.com/storage/resources/datasheet/TSM4806_B1710.pdf,https://www.taiwansemi.com/en/stock-check/TSM4806CS/,Active,Single,Trench,N-Channel,SOP-8,1.0,No,20,8,28.0,0.3,0.6,1.0,,,16.0,20.0,,12.3,1.95,3.08,961.0,92.3,80.4,150,Yes,IEC 61249-2-21,J-STD-002,Matte Tin,0.083,UL 94 V-0
TSM4936DCS,https://services.taiwansemi.com/storage/resources/datasheet/TSM4936DCS_D2407.pdf,https://www.taiwansemi.com/en/stock-check/TSM4936DCS/,Active,Dual,Trench,N-Channel,SOP-8,3.0,No,30,20,6.0,1.0,1.6,3.0,16.0,36.0,31.0,53.0,9.2,,1.5,2.4,399.0,73.0,59.0,150,Yes,IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM4946DCS,https://services.taiwansemi.com/storage/resources/datasheet/TSM4946DCS_C2303.pdf,https://www.taiwansemi.com/en/stock-check/TSM4946DCS/,Active,Dual,Trench,N-Channel,SOP-8,3.0,No,60,20,4.5,1.0,,3.0,45.0,55.0,55.0,75.0,18.0,10.5,4.0,3.0,910.0,145.0,67.0,150,Yes,IEC 61249-2-21,J-STD-002,Matte Tin,0.073,UL 94 V-0
TSM4NB60CH,https://services.taiwansemi.com/storage/resources/datasheet/TSM4NB60CH_A2208.pdf,https://www.taiwansemi.com/en/stock-check/TSM4NB60CH/,Active,Single,Planar,N-Channel,TO-251 (I-PAK),,No,600,30,4.0,2.5,2.8,4.5,2000.0,2500.0,,,16.0,,2.6,7.0,574.0,56.0,7.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.39851,UL 94 V-0
TSM4NB60CI,https://services.taiwansemi.com/storage/resources/datasheet/TSM4NB60_L1901.pdf,https://www.taiwansemi.com/en/stock-check/TSM4NB60CI/,Obsolete,Single,Planar,N-Channel,ITO-220,,No,600,30,4.0,2.5,,4.5,2200.0,2500.0,,,14.5,,3.4,7.0,500.0,53.2,7.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM4NB60CP,https://services.taiwansemi.com/storage/resources/datasheet/TSM4NB60CP_A2208.pdf,https://www.taiwansemi.com/en/stock-check/TSM4NB60CP/,Active,Single,Planar,N-Channel,TO-252 (D-PAK),3.0,No,600,30,4.0,2.5,2.8,4.5,2000.0,2500.0,,,16.0,,2.6,7.0,574.0,56.0,7.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,0.32661,UL 94 V-0
TSM4NB65CH,https://services.taiwansemi.com/storage/resources/datasheet/TSM4NB65_D15.pdf,https://www.taiwansemi.com/en/stock-check/TSM4NB65CH/,Obsolete,Single,Planar,N-Channel,TO-251 (I-PAK),,No,650,30,4.0,2.5,3.6,4.5,2700.0,3370.0,,,13.46,,2.98,6.66,549.0,75.0,18.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM4NB65CI,https://services.taiwansemi.com/storage/resources/datasheet/TSM4NB65_D15.pdf,https://www.taiwansemi.com/en/stock-check/TSM4NB65CI/,Obsolete,Single,Planar,N-Channel,ITO-220,,No,650,30,4.0,2.5,3.6,4.5,2700.0,3370.0,,,13.46,,2.98,6.66,549.0,75.0,18.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM4NB65CP,https://services.taiwansemi.com/storage/resources/datasheet/TSM4NB65_D15.pdf,https://www.taiwansemi.com/en/stock-check/TSM4NB65CP/,Obsolete,Single,Planar,N-Channel,TO-252 (D-PAK),3.0,No,650,30,4.0,2.5,3.6,4.5,2700.0,3370.0,,,13.46,,2.98,6.66,549.0,75.0,18.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM4NC50CP,https://services.taiwansemi.com/storage/resources/datasheet/TSM4NC50CP_A1609.pdf,https://www.taiwansemi.com/en/stock-check/TSM4NC50CP/,Obsolete,Single,Planar,N-Channel,TO-252 (D-PAK),3.0,No,500,20,4.0,2.0,2.2,3.0,2400.0,2700.0,,,12.0,,2.2,4.4,453.0,27.0,1.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM4ND60CI,https://services.taiwansemi.com/storage/resources/datasheet/TSM4ND60CI_A1804.pdf,https://www.taiwansemi.com/en/stock-check/TSM4ND60CI/,Obsolete,Single,Planar,N-Channel,ITO-220,,No,600,30,4.0,2.5,3.0,3.8,1700.0,2200.0,,,17.2,,2.9,7.8,582.0,38.0,1.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM4ND65CI,https://services.taiwansemi.com/storage/resources/datasheet/TSM4ND65CI_A1804.pdf,https://www.taiwansemi.com/en/stock-check/TSM4ND65CI/,Obsolete,Single,Planar,N-Channel,ITO-220,,No,650,30,4.0,2.5,2.9,3.8,1850.0,2600.0,,,16.8,,2.7,7.6,596.0,38.0,1.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM500N15CS,https://services.taiwansemi.com/storage/resources/datasheet/TSM500N15CS_A2112.pdf,https://www.taiwansemi.com/en/stock-check/TSM500N15CS/,Active,Single,Trench,N-Channel,SOP-8,1.0,No,150,20,11.0,2.0,3.0,4.0,40.6,50.0,,,20.5,,4.6,6.0,1123.0,80.0,4.9,150,Yes,IEC 61249-2-21,J-STD-002,Matte Tin,0.083,UL 94 V-0
TSM5055DCR (Q1),https://services.taiwansemi.com/storage/resources/datasheet/TSM5055DCR_B1703.pdf,https://www.taiwansemi.com/en/stock-check/TSM5055DCR (Q1)/,Active,Dual,Trench,N-Channel,PDFN56 Asymmetric Dual,1.0,No,30,20,38.0,1.2,1.9,2.5,8.8,11.7,12.8,14.9,9.3,4.6,2.1,1.8,555.0,142.0,26.0,150,Yes,IEC 61249-2-21,J-STD-002,Matte Tin,0.093,UL 94 V-0
TSM5055DCR (Q2),https://services.taiwansemi.com/storage/resources/datasheet/TSM5055DCR_B1703.pdf,https://www.taiwansemi.com/en/stock-check/TSM5055DCR (Q2)/,Active,Dual,Trench,N-Channel,PDFN56 Asymmetric Dual,1.0,No,30,20,107.0,1.2,1.6,2.5,2.7,3.6,3.7,5.5,49.0,25.0,7.3,12.0,2550.0,388.0,276.0,150,Yes,IEC 61249-2-21,J-STD-002,Matte Tin,0.093,UL 94 V-0
TSM5NC50CF,https://services.taiwansemi.com/storage/resources/datasheet/TSM5NC50CF_A1607.pdf,https://www.taiwansemi.com/en/stock-check/TSM5NC50CF/,Obsolete,Single,Planar,N-Channel,ITO-220S,,No,500,30,5.0,2.5,3.3,4.5,1100.0,1380.0,,,15.0,,4.0,7.0,586.0,45.0,1.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM5NC50CP,https://services.taiwansemi.com/storage/resources/datasheet/TSM5NC50CP_A1609.pdf,https://www.taiwansemi.com/en/stock-check/TSM5NC50CP/,Obsolete,Single,Planar,N-Channel,TO-252 (D-PAK),3.0,No,500,30,5.0,2.5,3.3,4.5,1200.0,1380.0,,,15.0,,4.0,7.0,586.0,45.0,1.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM5NC50CZ,https://services.taiwansemi.com/storage/resources/datasheet/TSM5NC50CZ_A1705.pdf,https://www.taiwansemi.com/en/stock-check/TSM5NC50CZ/,Obsolete,Single,Planar,N-Channel,TO-220,,No,500,30,5.0,2.5,3.3,4.5,1200.0,1380.0,,,15.0,,4.0,7.0,856.0,45.0,1.0,150,Yes,IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM5ND50CI,https://services.taiwansemi.com/storage/resources/datasheet/TSM5ND50CI_A1804.pdf,https://www.taiwansemi.com/en/stock-check/TSM5ND50CI/,Obsolete,Single,Planar,N-Channel,ITO-220,,No,500,30,5.0,2.5,3.0,3.8,1160.0,1500.0,,,16.0,,3.2,7.2,603.0,50.0,1.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM600NA25CIT,https://services.taiwansemi.com/storage/resources/datasheet/TSM600NA25CIT_B2402.pdf,https://www.taiwansemi.com/en/stock-check/TSM600NA25CIT/,Active,Single,Trench,N-Channel,ITO-220TL,,No,250,30,22.0,2.0,3.6,4.2,56.0,60.0,,,71.0,,16.0,26.0,3086.0,193.0,22.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,1.584,UL 94 V-0
TSM60N1R4CH,https://services.taiwansemi.com/storage/resources/datasheet/TSM60N1R4_A14.pdf,https://www.taiwansemi.com/en/stock-check/TSM60N1R4CH/,Obsolete,Single,Super Junction,N-Channel,TO-251 (I-PAK),,No,600,30,3.3,2.0,,4.0,880.0,1400.0,,,7.7,,1.9,2.8,370.0,34.0,,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM60N1R4CP,https://services.taiwansemi.com/storage/resources/datasheet/TSM60N1R4_A14.pdf,https://www.taiwansemi.com/en/stock-check/TSM60N1R4CP/,Obsolete,Single,Super Junction,N-Channel,TO-252 (D-PAK),3.0,No,600,30,3.3,2.0,,4.0,880.0,1400.0,,,7.7,,1.9,2.8,370.0,34.0,,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM60N380CH,https://services.taiwansemi.com/storage/resources/datasheet/TSM60N380_A14.pdf,https://www.taiwansemi.com/en/stock-check/TSM60N380CH/,Obsolete,Single,Super Junction,N-Channel,TO-251 (I-PAK),,No,600,30,11.0,2.0,3.0,4.0,310.0,380.0,,,20.5,,4.8,6.5,1040.0,66.0,,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM60N380CI,https://services.taiwansemi.com/storage/resources/datasheet/TSM60N380_A14.pdf,https://www.taiwansemi.com/en/stock-check/TSM60N380CI/,Obsolete,Single,Super Junction,N-Channel,ITO-220,,No,600,30,11.0,2.0,3.0,4.0,310.0,380.0,,,20.5,,4.8,6.5,1040.0,66.0,,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM60N380CP,https://services.taiwansemi.com/storage/resources/datasheet/TSM60N380_A14.pdf,https://www.taiwansemi.com/en/stock-check/TSM60N380CP/,Obsolete,Single,Super Junction,N-Channel,TO-252 (D-PAK),3.0,No,600,30,11.0,2.0,3.0,4.0,310.0,380.0,,,20.5,,4.8,6.5,1040.0,66.0,,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM60N600CH,https://services.taiwansemi.com/storage/resources/datasheet/TSM60N600_C1706.pdf,https://www.taiwansemi.com/en/stock-check/TSM60N600CH/,Obsolete,Single,Super Junction,N-Channel,TO-251 (I-PAK),,No,600,30,8.0,2.0,3.0,4.0,490.0,600.0,,,13.0,,3.0,4.0,743.0,66.0,,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM60N600CI,https://services.taiwansemi.com/storage/resources/datasheet/TSM60N600_C1706.pdf,https://www.taiwansemi.com/en/stock-check/TSM60N600CI/,Obsolete,Single,Super Junction,N-Channel,ITO-220,,No,600,30,8.0,2.0,3.0,4.0,490.0,600.0,,,13.0,,3.0,4.0,743.0,66.0,,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM60N600CP,https://services.taiwansemi.com/storage/resources/datasheet/TSM60N600_C1706.pdf,https://www.taiwansemi.com/en/stock-check/TSM60N600CP/,Obsolete,Single,Super Junction,N-Channel,TO-252 (D-PAK),3.0,No,600,30,8.0,2.0,3.0,4.0,490.0,600.0,,,13.0,,3.0,4.0,743.0,66.0,,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM60N900CH,https://services.taiwansemi.com/storage/resources/datasheet/TSM60N900_B14.pdf,https://www.taiwansemi.com/en/stock-check/TSM60N900CH/,Obsolete,Single,Super Junction,N-Channel,TO-251 (I-PAK),,No,600,30,4.5,2.0,3.0,4.0,720.0,900.0,,,9.7,,2.3,3.6,480.0,36.0,,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM60N900CI,https://services.taiwansemi.com/storage/resources/datasheet/TSM60N900_B14.pdf,https://www.taiwansemi.com/en/stock-check/TSM60N900CI/,Obsolete,Single,Super Junction,N-Channel,ITO-220,,No,600,30,4.5,2.0,3.0,4.0,720.0,900.0,,,9.7,,2.3,3.6,480.0,36.0,,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM60N900CP,https://services.taiwansemi.com/storage/resources/datasheet/TSM60N900_B14.pdf,https://www.taiwansemi.com/en/stock-check/TSM60N900CP/,Obsolete,Single,Super Junction,N-Channel,TO-252 (D-PAK),3.0,No,600,30,4.5,2.0,3.0,4.0,720.0,900.0,,,9.7,,2.3,3.6,480.0,36.0,,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM60NB041PW,https://services.taiwansemi.com/storage/resources/datasheet/TSM60NB041PW_A1706.pdf,https://www.taiwansemi.com/en/stock-check/TSM60NB041PW/,Obsolete,Single,Super Junction G2,N-Channel,TO-247,,No,600,30,78.0,2.0,3.0,4.0,38.0,41.0,,,139.0,,41.0,52.0,6120.0,276.0,43.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM60NB099CF,https://services.taiwansemi.com/storage/resources/datasheet/TSM60NB099CF_A1705.pdf,https://www.taiwansemi.com/en/stock-check/TSM60NB099CF/,Obsolete,Single,Super Junction G2,N-Channel,ITO-220S,,No,600,30,38.0,2.0,3.0,4.0,81.0,99.0,,,62.0,,15.0,26.0,2587.0,123.0,20.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM60NB099CZ,https://services.taiwansemi.com/storage/resources/datasheet/TSM60NB099CZ_A1705.pdf,https://www.taiwansemi.com/en/stock-check/TSM60NB099CZ/,Obsolete,Single,Super Junction G2,N-Channel,TO-220,,No,600,30,38.0,2.0,3.0,4.0,86.0,99.0,,,62.0,,17.0,25.0,2587.0,123.0,20.0,150,Yes,IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM60NB099PW,https://services.taiwansemi.com/storage/resources/datasheet/TSM60NB099PW_A1705.pdf,https://www.taiwansemi.com/en/stock-check/TSM60NB099PW/,Obsolete,Single,Super Junction G2,N-Channel,TO-247,,No,600,30,38.0,2.0,3.0,4.0,86.0,99.0,,,62.0,,17.0,25.0,2587.0,123.0,20.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM60NB150CF,https://services.taiwansemi.com/storage/resources/datasheet/TSM60NB150CF_A1705.pdf,https://www.taiwansemi.com/en/stock-check/TSM60NB150CF/,Obsolete,Single,Super Junction G2,N-Channel,ITO-220S,,No,600,30,24.0,2.0,3.2,4.0,124.0,150.0,,,43.0,,10.0,17.0,1765.0,84.0,11.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM60NB190CF,https://services.taiwansemi.com/storage/resources/datasheet/TSM60NB190CF_B1901.pdf,https://www.taiwansemi.com/en/stock-check/TSM60NB190CF/,Obsolete,Single,Super Junction G2,N-Channel,ITO-220S,,No,600,30,18.0,2.0,3.2,4.0,170.0,190.0,,,32.0,,8.0,14.0,1311.0,71.0,4.0,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM60NB190CI,https://services.taiwansemi.com/storage/resources/datasheet/TSM60NB190_D1608.pdf,https://www.taiwansemi.com/en/stock-check/TSM60NB190CI/,Obsolete,Single,Super Junction G2,N-Channel,ITO-220,,No,600,30,18.0,2.0,3.0,4.0,170.0,190.0,,,31.0,,8.0,12.6,1273.0,92.0,,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM60NB190CM2,https://services.taiwansemi.com/storage/resources/datasheet/TSM60NB190CM2_A1608.pdf,https://www.taiwansemi.com/en/stock-check/TSM60NB190CM2/,Obsolete,Single,Super Junction G2,N-Channel,TO-263 (D²-PAK),3.0,No,600,30,18.0,2.0,3.0,4.0,170.0,190.0,,,31.0,,8.0,12.6,1273.0,92.0,,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM60NB190CZ,https://services.taiwansemi.com/storage/resources/datasheet/TSM60NB190_D1608.pdf,https://www.taiwansemi.com/en/stock-check/TSM60NB190CZ/,Obsolete,Single,Super Junction G2,N-Channel,TO-220,,No,600,30,18.0,2.0,3.0,4.0,170.0,190.0,,,31.0,,8.0,12.6,1273.0,92.0,,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM60NB1R4CH,https://services.taiwansemi.com/storage/resources/datasheet/TSM60NB1R4CH_A1608.pdf,https://www.taiwansemi.com/en/stock-check/TSM60NB1R4CH/,Obsolete,Single,Super Junction G2,N-Channel,TO-251 (I-PAK),,No,600,30,3.0,2.0,3.3,4.0,1000.0,1400.0,,,7.12,,3.52,1.62,257.3,41.5,,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM60NB1R4CP,https://services.taiwansemi.com/storage/resources/datasheet/TSM60NB1R4CP_A1608.pdf,https://www.taiwansemi.com/en/stock-check/TSM60NB1R4CP/,Obsolete,Single,Super Junction G2,N-Channel,TO-252 (D-PAK),3.0,No,600,30,3.0,2.0,3.3,4.0,1000.0,1400.0,,,7.12,,3.52,1.62,257.3,41.5,,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
TSM60NB260CI,https://services.taiwansemi.com/storage/resources/datasheet/TSM60NB260_A1511.pdf,https://www.taiwansemi.com/en/stock-check/TSM60NB260CI/,Obsolete,Single,Super Junction G2,N-Channel,ITO-220,,No,600,30,13.0,2.0,3.0,4.0,190.0,260.0,,,30.0,,6.6,11.7,1273.0,92.0,,150,Yes with exemption 7(a),IEC 61249-2-21,J-STD-002,Matte Tin,,UL 94 V-0
